user_id,username,name,phone,email,governorate,city,is_active,profession,profession_ar,experience_years,average_rating,completed_jobs,accept_rate,is_available,is_verified,is_featured,hourly_rate,minimum_charge,currency,date_joined,profile_created_at
1965,user1965,Fatma Kamel,01074404694,,damietta,damietta_city_2,True,كهرباء,كهرباء,8,3.6,139,59.7,True,True,False,29.7,369.6,EGP,2025-11-02 01:52:26,2025-12-01 01:52:26
4389,user4389,Emad Naguib,01048766825,user4389@example.com,qalyubia,qalyubia_city_1,True,كهرباء,كهرباء,7,3.4,82,75.1,False,True,True,172.5,66.7,EGP,2025-07-06 00:25:26,2025-07-16 00:25:26
725,user725,Mona Khaled,01016314854,,dakahlia,dakahlia_city_2,True,كهرباء,كهرباء,24,3.8,184,44.9,True,False,False,192.9,309.9,EGP,2026-02-05 23:24:18,2026-03-05 23:24:18
77,user77,Ibrahim Kamel,01075998319,user77@example.com,suez,suez_city_2,True,خدمات منزليه,خدمات منزليه,24,4.0,262,44.2,True,False,True,20.6,0.0,EGP,2025-03-08 02:25:43,2025-03-14 02:25:43
1030,user1030,Khaled Adel,01093724365,user1030@example.com,damietta,damietta_city_1,True,سباكه,سباكه,21,4.6,223,81.0,True,True,True,129.9,185.4,EGP,2025-12-25 09:34:31,2026-01-24 09:34:31
1805,user1805,Mohamed Ali,01071535643,user1805@example.com,kafr_el_sheikh,kafr_el_sheikh_city_2,True,سباكه,سباكه,5,4.7,27,92.6,True,True,False,142.9,213.9,EGP,2024-12-15 13:39:47,2025-01-14 13:39:47
142,user142,Hend Adel,01031751079,user142@example.com,qena,qena_city_2,True,سباكه,سباكه,9,3.2,278,34.7,False,False,False,0.0,453.8,EGP,2025-08-16 05:14:10,2025-08-28 05:14:10
334,user334,Fatma Hussein,01064649480,user334@example.com,suez,suez_city_1,True,خدمات منزليه,خدمات منزليه,11,4.4,259,45.4,True,False,True,35.2,99.1,EGP,2024-10-18 22:45:01,2024-11-14 22:45:01
1072,user1072,Yasmin Rashad,01075257692,user1072@example.com,dakahlia,dakahlia_city_1,True,كهرباء,كهرباء,6,2.1,86,38.1,True,True,True,123.0,0.0,EGP,2025-06-22 11:30:22,2025-06-25 11:30:22
172,user172,Mostafa Shaker,01051954112,user172@example.com,sohag,sohag_city_2,True,خدمات منزليه,خدمات منزليه,9,1.2,177,74.6,True,True,False,0.0,0.0,EGP,2025-12-22 11:39:31,2025-12-30 11:39:31
2642,user2642,Mariam Khaled,01034198568,user2642@example.com,aswan,aswan_city_3,True,كهرباء,كهرباء,15,1.6,117,49.0,False,True,False,170.6,198.4,EGP,2025-10-18 14:08:48,2025-10-24 14:08:48
618,user618,Yasmin Hatem,01027720413,user618@example.com,suez,suez_city_1,True,كهرباء,كهرباء,22,4.7,173,95.0,False,True,False,119.3,310.4,EGP,2025-03-31 10:08:56,2025-04-04 10:08:56
378,user378,Ibrahim Nabil,01023898777,user378@example.com,minya,minya_city_3,True,سباكه,سباكه,3,4.1,115,91.5,False,True,False,0.0,404.6,EGP,2024-10-02 06:35:08,2024-10-02 06:35:08
4541,user4541,Hassan Omar,01035396571,,luxor,luxor_city_1,True,خدمات منزليه,خدمات منزليه,6,3.5,109,32.4,True,False,False,0.0,397.2,EGP,2025-08-07 00:57:07,2025-08-10 00:57:07
2977,user2977,Ali Youssef,01058603012,user2977@example.com,cairo,cairo_city_1,True,خدمات منزليه,خدمات منزليه,22,3.7,84,67.6,False,True,False,117.7,374.3,EGP,2025-12-29 12:54:36,2026-01-28 12:54:36
223,user223,Rania Hatem,01010887495,user223@example.com,qena,qena_city_2,True,سباكه,سباكه,16,3.1,110,97.9,True,True,True,116.3,238.6,EGP,2024-04-03 21:44:37,2024-04-26 21:44:37
2670,user2670,Mohamed Adel,01046371670,,matrouh,matrouh_city_2,True,كهرباء,كهرباء,5,3.1,38,99.5,True,False,False,129.1,468.5,EGP,2024-08-14 19:40:11,2024-08-15 19:40:11
4025,user4025,Mostafa Ali,01082269832,user4025@example.com,cairo,cairo_city_1,True,نجاره,نجاره,7,1.3,66,53.4,True,False,False,104.9,201.8,EGP,2026-01-24 10:10:24,2026-01-27 10:10:24
135,user135,Hassan Shaker,01061883769,,alexandria,alexandria_city_3,True,سباكه,سباكه,20,1.6,284,77.9,True,True,False,21.5,0.0,EGP,2025-06-03 20:37:55,2025-06-08 20:37:55
4210,user4210,Mohamed Fouad,01024148445,user4210@example.com,sohag,sohag_city_2,True,نجاره,نجاره,15,3.5,173,78.2,True,True,False,193.7,0.0,EGP,2024-07-21 20:22:49,2024-08-18 20:22:49
1674,user1674,Mohamed Kamel,01059221290,,ismailia,ismailia_city_2,True,نجاره,نجاره,20,3.1,32,57.1,True,True,False,0.0,0.0,EGP,2024-07-19 02:17:18,2024-08-18 02:17:18
3267,user3267,Hend Hassan,01092243450,user3267@example.com,kafr_el_sheikh,kafr_el_sheikh_city_2,True,نجاره,نجاره,20,3.6,288,90.6,False,True,False,70.4,0.0,EGP,2025-10-06 07:25:10,2025-11-04 07:25:10
2593,user2593,Khaled Fouad,01039236279,user2593@example.com,matrouh,matrouh_city_3,True,كهرباء,كهرباء,19,3.5,167,33.4,True,False,False,43.9,286.9,EGP,2024-07-11 02:28:00,2024-08-04 02:28:00
3817,user3817,Sara Youssef,01011787930,user3817@example.com,menofia,menofia_city_2,True,خدمات منزليه,خدمات منزليه,15,3.0,36,67.3,True,False,False,178.2,59.0,EGP,2026-04-25 05:04:18,2026-05-07 05:04:18
3968,user3968,Sherif Hassan,01024781961,user3968@example.com,ismailia,ismailia_city_2,True,خدمات منزليه,خدمات منزليه,15,1.2,82,69.5,True,True,False,83.6,95.5,EGP,2025-12-23 12:34:34,2026-01-10 12:34:34
1704,user1704,Ali Ali,01016284386,,cairo,cairo_city_3,True,كهرباء,كهرباء,8,1.6,122,94.5,True,False,False,0.0,390.7,EGP,2024-09-25 02:03:49,2024-10-17 02:03:49
4158,user4158,Nadia Ahmed,01092471304,,qena,qena_city_2,True,كهرباء,كهرباء,10,4.0,226,42.1,False,True,False,0.0,0.0,EGP,2025-09-23 03:18:20,2025-10-19 03:18:20
1896,user1896,Ahmed Yasser,01020587268,user1896@example.com,aswan,aswan_city_3,True,نجاره,نجاره,10,3.6,168,75.3,True,True,False,83.1,0.0,EGP,2026-01-02 05:19:30,2026-01-23 05:19:30
1483,user1483,Mostafa Fouad,01058883349,user1483@example.com,north_sinai,north_sinai_city_3,True,كهرباء,كهرباء,13,4.3,57,91.6,True,True,False,64.4,355.3,EGP,2025-04-14 23:43:56,2025-05-03 23:43:56
2677,user2677,Hend Nabil,01054356545,user2677@example.com,cairo,cairo_city_2,True,نجاره,نجاره,4,3.8,211,30.7,False,True,True,0.0,75.7,EGP,2024-05-09 14:33:16,2024-06-03 14:33:16
4261,user4261,Khaled Kamel,01060695709,user4261@example.com,sharqia,sharqia_city_1,True,نجاره,نجاره,1,2.1,20,37.2,True,True,True,0.0,479.6,EGP,2025-08-15 01:41:54,2025-08-21 01:41:54
2685,user2685,Sara Gamal,01065548895,user2685@example.com,menofia,menofia_city_3,True,نجاره,نجاره,7,2.6,150,53.6,False,False,True,35.3,163.1,EGP,2026-03-14 05:41:14,2026-03-31 05:41:14
3100,user3100,Mahmoud Hamdy,01044616150,user3100@example.com,gharbia,gharbia_city_1,True,خدمات منزليه,خدمات منزليه,14,2.8,186,56.8,True,True,False,129.8,275.7,EGP,2024-01-16 16:53:40,2024-01-20 16:53:40
192,user192,Laila Fahmy,01022007214,user192@example.com,suez,suez_city_1,True,كهرباء,كهرباء,19,2.1,58,58.5,True,False,False,54.3,454.4,EGP,2025-03-22 05:16:16,2025-04-21 05:16:16
2901,user2901,Hassan Kamel,01029602335,user2901@example.com,matrouh,matrouh_city_2,True,كهرباء,كهرباء,3,4.0,204,37.9,True,False,False,178.9,0.0,EGP,2025-06-21 21:23:09,2025-06-28 21:23:09
266,user266,Hussein Nabil,01095206855,user266@example.com,minya,minya_city_2,True,سباكه,سباكه,9,4.2,246,67.7,True,False,True,0.0,360.4,EGP,2024-01-04 20:12:11,2024-01-20 20:12:11
2113,user2113,Dina Mostafa,01075779538,user2113@example.com,dakahlia,dakahlia_city_1,True,سباكه,سباكه,8,1.6,145,74.3,True,True,False,170.2,332.0,EGP,2024-04-26 12:37:20,2024-05-22 12:37:20
4373,user4373,Mohamed Mohamed,01093829645,user4373@example.com,ismailia,ismailia_city_2,True,خدمات منزليه,خدمات منزليه,7,4.8,137,64.4,False,False,False,0.0,371.0,EGP,2025-02-14 01:35:36,2025-02-21 01:35:36
566,user566,Samar Yasser,01072930506,user566@example.com,ismailia,ismailia_city_3,True,سباكه,سباكه,10,4.8,211,35.0,False,True,True,130.6,0.0,EGP,2024-03-22 23:34:02,2024-03-26 23:34:02
791,user791,Tarek Ahmed,01027554964,user791@example.com,sohag,sohag_city_3,True,خدمات منزليه,خدمات منزليه,9,4.7,23,94.7,True,True,True,93.2,285.7,EGP,2024-04-11 13:27:02,2024-05-04 13:27:02
2214,user2214,Amany Gamal,01061505306,user2214@example.com,sharqia,sharqia_city_1,True,كهرباء,كهرباء,7,2.1,123,74.0,True,True,False,155.4,0.0,EGP,2026-04-19 02:06:34,2026-05-16 02:06:34
1103,user1103,Omar Ali,01013459771,user1103@example.com,alexandria,alexandria_city_3,True,خدمات منزليه,خدمات منزليه,6,1.3,236,48.9,True,False,False,74.0,0.0,EGP,2026-04-15 14:57:32,2026-05-07 14:57:32
1663,user1663,Fatma Mostafa,01059954883,user1663@example.com,beni_suef,beni_suef_city_3,True,خدمات منزليه,خدمات منزليه,11,2.5,226,34.9,False,True,False,66.1,0.0,EGP,2026-02-24 21:53:34,2026-03-05 21:53:34
3777,user3777,Sherif Kamel,01087272259,user3777@example.com,beheira,beheira_city_3,True,خدمات منزليه,خدمات منزليه,13,4.6,15,97.3,True,True,True,149.3,0.0,EGP,2025-02-19 08:34:16,2025-02-25 08:34:16
2524,user2524,Amr Omar,01061659693,user2524@example.com,suez,suez_city_1,True,خدمات منزليه,خدمات منزليه,10,2.9,204,85.5,True,True,True,60.4,266.7,EGP,2024-01-31 18:40:50,2024-02-28 18:40:50
540,user540,Laila Ahmed,01023187101,user540@example.com,north_sinai,north_sinai_city_3,True,نجاره,نجاره,6,2.9,169,84.8,True,True,True,0.0,350.2,EGP,2025-04-27 03:00:40,2025-04-30 03:00:40
3378,user3378,Sara Hussein,01071212493,user3378@example.com,fayoum,fayoum_city_2,True,سباكه,سباكه,25,3.9,84,59.9,True,True,True,0.0,0.0,EGP,2025-03-14 22:19:31,2025-03-28 22:19:31
346,user346,Salma Mohamed,01055047826,user346@example.com,sharqia,sharqia_city_3,True,خدمات منزليه,خدمات منزليه,20,3.3,156,76.1,False,True,False,110.9,361.9,EGP,2025-02-05 19:14:23,2025-03-04 19:14:23
127,user127,Amany Youssef,01089036966,,kafr_el_sheikh,kafr_el_sheikh_city_2,True,خدمات منزليه,خدمات منزليه,12,2.6,56,80.6,True,True,False,0.0,0.0,EGP,2024-05-16 21:43:12,2024-05-26 21:43:12
2989,user2989,Emad Mostafa,01065304399,user2989@example.com,gharbia,gharbia_city_1,True,خدمات منزليه,خدمات منزليه,17,4.8,276,35.0,True,True,False,48.7,474.0,EGP,2024-04-28 15:26:06,2024-05-18 15:26:06
592,user592,Shaimaa Said,01039604743,user592@example.com,giza,giza_city_1,True,خدمات منزليه,خدمات منزليه,11,1.3,103,31.8,False,True,False,0.0,108.0,EGP,2024-06-26 08:55:37,2024-07-20 08:55:37
3169,user3169,Hassan Hamdy,01058582191,,ismailia,ismailia_city_3,True,نجاره,نجاره,15,4.1,13,38.0,False,True,False,87.6,0.0,EGP,2025-08-29 14:06:35,2025-09-04 14:06:35
160,user160,Mariam Mostafa,01020319387,user160@example.com,sharqia,sharqia_city_3,True,خدمات منزليه,خدمات منزليه,5,3.0,25,58.0,True,True,False,141.2,0.0,EGP,2025-11-29 22:19:44,2025-12-11 22:19:44
1748,user1748,Hassan Fouad,01039184664,user1748@example.com,beheira,beheira_city_3,True,سباكه,سباكه,7,2.3,125,55.6,True,True,False,49.3,190.1,EGP,2025-07-15 18:36:33,2025-08-06 18:36:33
3524,user3524,Omar Yasser,01039265818,user3524@example.com,dakahlia,dakahlia_city_1,True,نجاره,نجاره,20,4.7,80,50.3,True,True,False,81.1,0.0,EGP,2024-12-05 02:47:15,2024-12-30 02:47:15
2931,user2931,Ahmed Hatem,01076550794,user2931@example.com,port_said,port_said_city_3,True,كهرباء,كهرباء,24,2.6,205,83.5,True,False,False,0.0,69.9,EGP,2024-12-19 01:39:37,2025-01-06 01:39:37
3977,user3977,Fatma Ibrahim,01073077363,user3977@example.com,beheira,beheira_city_1,True,كهرباء,كهرباء,11,5.0,271,47.2,False,False,False,0.0,270.1,EGP,2024-11-12 17:37:01,2024-11-24 17:37:01
2476,user2476,Mohamed Shaker,01081982274,user2476@example.com,alexandria,alexandria_city_3,True,خدمات منزليه,خدمات منزليه,22,4.3,92,87.3,True,False,False,189.3,0.0,EGP,2025-05-13 10:03:52,2025-06-01 10:03:52
542,user542,Mahmoud Youssef,01098447373,user542@example.com,giza,giza_city_2,True,خدمات منزليه,خدمات منزليه,12,4.6,58,87.9,True,False,True,39.9,457.1,EGP,2025-12-26 06:23:42,2026-01-17 06:23:42
419,user419,Aya Ibrahim,01091406527,,asyut,asyut_city_3,True,سباكه,سباكه,13,4.2,45,52.1,True,True,False,60.1,392.8,EGP,2024-01-29 22:12:18,2024-02-07 22:12:18
3187,user3187,Mahmoud Nabil,01094984077,,cairo,cairo_city_1,True,خدمات منزليه,خدمات منزليه,23,2.1,36,46.3,True,True,True,97.4,296.3,EGP,2024-02-09 01:40:49,2024-02-22 01:40:49
243,user243,Emad Omar,01066791272,user243@example.com,sharqia,sharqia_city_3,True,كهرباء,كهرباء,4,4.1,189,57.9,True,True,False,180.9,318.3,EGP,2025-04-15 10:25:09,2025-05-01 10:25:09
4007,user4007,Sara Fahmy,01034445740,user4007@example.com,minya,minya_city_2,True,خدمات منزليه,خدمات منزليه,14,2.7,48,63.0,True,False,False,141.7,434.0,EGP,2024-12-13 13:32:09,2024-12-20 13:32:09
330,user330,Karim Kamel,01048398732,user330@example.com,matrouh,matrouh_city_3,True,كهرباء,كهرباء,15,2.2,287,80.4,True,True,True,0.0,378.8,EGP,2024-06-04 15:52:32,2024-06-10 15:52:32
1738,user1738,Ghada Rashad,01061790520,user1738@example.com,aswan,aswan_city_1,True,كهرباء,كهرباء,4,4.3,228,73.7,True,False,False,74.9,407.8,EGP,2025-10-30 02:40:59,2025-11-10 02:40:59
2426,user2426,Emad Nabil,01043625868,,ismailia,ismailia_city_3,True,خدمات منزليه,خدمات منزليه,11,3.2,289,67.5,True,True,False,0.0,302.9,EGP,2024-10-13 02:56:26,2024-10-13 02:56:26
1535,user1535,Mohamed Nabil,01094182224,,fayoum,fayoum_city_3,True,خدمات منزليه,خدمات منزليه,17,2.1,165,56.2,True,True,False,83.7,381.4,EGP,2024-09-12 05:20:15,2024-09-29 05:20:15
491,user491,Mahmoud Nabil,01061210252,user491@example.com,dakahlia,dakahlia_city_3,True,كهرباء,كهرباء,11,3.5,241,70.5,False,True,False,104.4,0.0,EGP,2025-04-11 15:28:20,2025-05-01 15:28:20
705,user705,Sherif Mohamed,01063541768,,asyut,asyut_city_1,True,كهرباء,كهرباء,5,5.0,126,90.0,False,True,True,177.1,317.7,EGP,2025-09-11 14:31:21,2025-09-20 14:31:21
914,user914,Emad Gamal,01088427071,,beni_suef,beni_suef_city_3,True,خدمات منزليه,خدمات منزليه,7,4.9,240,57.5,True,True,False,145.0,458.4,EGP,2025-07-31 05:57:52,2025-08-25 05:57:52
1421,user1421,Hend Ahmed,01019126002,user1421@example.com,giza,giza_city_1,True,كهرباء,كهرباء,22,4.7,192,97.9,True,True,False,0.0,98.5,EGP,2024-07-16 05:14:49,2024-08-09 05:14:49
2448,user2448,Emad Rashad,01037807105,user2448@example.com,fayoum,fayoum_city_3,True,نجاره,نجاره,4,1.3,258,52.1,True,True,False,167.9,0.0,EGP,2024-08-18 16:34:48,2024-08-19 16:34:48
1024,user1024,Karim Fahmy,01055053851,user1024@example.com,qalyubia,qalyubia_city_1,True,كهرباء,كهرباء,13,4.3,103,60.3,True,True,False,193.1,123.2,EGP,2024-05-25 21:13:20,2024-06-20 21:13:20
297,user297,Youssef Hatem,01090973889,user297@example.com,menofia,menofia_city_1,True,سباكه,سباكه,7,1.7,101,56.5,True,True,False,0.0,79.3,EGP,2024-05-20 11:08:06,2024-06-02 11:08:06
4638,user4638,Samar Omar,01076421101,user4638@example.com,menofia,menofia_city_2,True,كهرباء,كهرباء,25,1.5,33,33.1,False,True,False,143.9,239.9,EGP,2024-02-22 05:41:02,2024-02-24 05:41:02
2338,user2338,Amr Kamel,01026827538,user2338@example.com,qena,qena_city_2,True,نجاره,نجاره,24,3.9,17,35.1,True,True,True,190.4,0.0,EGP,2024-02-10 03:01:44,2024-03-02 03:01:44
2745,user2745,Mahmoud Shaker,01040962820,user2745@example.com,port_said,port_said_city_1,True,نجاره,نجاره,10,1.3,205,49.3,False,True,False,0.0,208.0,EGP,2025-09-15 08:43:46,2025-09-26 08:43:46
3084,user3084,Noha Yasser,01018690503,,dakahlia,dakahlia_city_1,True,سباكه,سباكه,18,2.3,112,33.5,True,True,True,0.0,362.7,EGP,2025-06-14 17:41:08,2025-06-24 17:41:08
321,user321,Mona Khaled,01062734442,,menofia,menofia_city_3,True,سباكه,سباكه,5,1.6,74,90.6,True,True,False,23.3,407.5,EGP,2025-03-13 07:56:27,2025-03-27 07:56:27
1368,user1368,Laila Fouad,01091170992,user1368@example.com,fayoum,fayoum_city_1,True,نجاره,نجاره,21,1.5,149,39.5,True,False,False,0.0,473.2,EGP,2025-02-27 17:08:20,2025-03-21 17:08:20
225,user225,Noha Omar,01045879718,user225@example.com,sharqia,sharqia_city_1,True,خدمات منزليه,خدمات منزليه,24,4.7,249,89.4,True,True,False,0.0,62.4,EGP,2024-10-25 03:44:44,2024-11-09 03:44:44
4818,user4818,Karim Gamal,01031421489,user4818@example.com,dakahlia,dakahlia_city_3,True,كهرباء,كهرباء,22,4.2,295,38.5,True,True,False,89.8,0.0,EGP,2024-08-23 21:44:30,2024-08-24 21:44:30
2862,user2862,Ahmed Said,01043142680,user2862@example.com,port_said,port_said_city_3,True,نجاره,نجاره,13,3.8,269,45.8,True,True,True,165.2,292.7,EGP,2025-11-29 16:55:25,2025-12-12 16:55:25
4544,user4544,Fatma Hamdy,01034468537,,damietta,damietta_city_3,True,خدمات منزليه,خدمات منزليه,12,3.2,62,88.2,True,False,True,93.4,0.0,EGP,2026-01-01 04:43:55,2026-01-27 04:43:55
892,user892,Hussein Fahmy,01051974837,user892@example.com,kafr_el_sheikh,kafr_el_sheikh_city_1,True,كهرباء,كهرباء,18,2.5,42,77.9,False,True,False,0.0,0.0,EGP,2025-04-19 02:12:43,2025-05-07 02:12:43
4326,user4326,Sara Mostafa,01011311788,user4326@example.com,beni_suef,beni_suef_city_3,True,خدمات منزليه,خدمات منزليه,8,3.4,143,63.9,True,True,False,0.0,0.0,EGP,2024-06-10 15:13:55,2024-07-04 15:13:55
4208,user4208,Fatma Khaled,01065570011,user4208@example.com,damietta,damietta_city_1,True,سباكه,سباكه,9,3.8,164,31.1,True,False,False,122.0,466.5,EGP,2025-07-05 01:56:55,2025-07-19 01:56:55
4071,user4071,Ghada Said,01025835492,user4071@example.com,cairo,cairo_city_1,True,نجاره,نجاره,13,2.7,207,36.3,False,True,False,91.7,0.0,EGP,2025-08-12 06:37:31,2025-08-17 06:37:31
2446,user2446,Mariam Tawfik,01076837769,,north_sinai,north_sinai_city_2,True,نجاره,نجاره,1,1.5,257,86.7,False,True,True,0.0,110.6,EGP,2026-03-07 08:11:06,2026-03-29 08:11:06
2325,user2325,Mona Ibrahim,01074880483,user2325@example.com,beheira,beheira_city_1,True,كهرباء,كهرباء,18,2.8,203,76.8,False,False,False,177.1,84.1,EGP,2024-04-28 14:31:51,2024-05-04 14:31:51
1214,user1214,Mostafa Said,01086414081,user1214@example.com,beheira,beheira_city_1,True,كهرباء,كهرباء,20,1.1,184,73.9,False,True,False,0.0,261.6,EGP,2026-04-22 12:58:32,2026-04-29 12:58:32
677,user677,Emad Said,01052065222,,menofia,menofia_city_2,True,كهرباء,كهرباء,9,1.5,26,36.1,True,False,False,125.4,122.0,EGP,2024-05-20 04:43:07,2024-06-17 04:43:07
4481,user4481,Hend Gamal,01063687401,,luxor,luxor_city_2,True,خدمات منزليه,خدمات منزليه,12,4.5,261,94.6,True,True,True,0.0,0.0,EGP,2024-08-18 16:48:39,2024-09-09 16:48:39
760,user760,Reem Mohamed,01082146810,user760@example.com,beheira,beheira_city_1,True,سباكه,سباكه,17,2.2,37,36.7,True,False,False,83.7,495.6,EGP,2025-08-02 21:49:38,2025-08-20 21:49:38
899,user899,Dina Shaker,01024383316,,alexandria,alexandria_city_2,True,سباكه,سباكه,23,4.5,140,85.4,True,True,True,0.0,230.0,EGP,2024-01-10 03:38:10,2024-01-28 03:38:10
2592,user2592,Aya Mostafa,01054682192,user2592@example.com,damietta,damietta_city_1,True,سباكه,سباكه,23,1.5,36,91.3,True,True,True,89.3,418.6,EGP,2025-07-08 23:30:42,2025-07-25 23:30:42
371,user371,Shaimaa Hamdy,01076756320,user371@example.com,matrouh,matrouh_city_2,True,سباكه,سباكه,12,4.2,182,78.2,True,True,True,0.0,0.0,EGP,2024-05-16 17:37:05,2024-05-21 17:37:05
4002,user4002,Amany Mohamed,01025586327,user4002@example.com,luxor,luxor_city_2,True,نجاره,نجاره,12,2.5,41,84.6,True,False,False,0.0,0.0,EGP,2024-07-10 12:26:58,2024-08-04 12:26:58
2132,user2132,Reem Ali,01082258236,user2132@example.com,sohag,sohag_city_1,True,خدمات منزليه,خدمات منزليه,17,1.0,263,94.3,True,True,True,0.0,0.0,EGP,2024-01-12 06:01:06,2024-01-16 06:01:06
710,user710,Mona Khaled,01049658873,user710@example.com,ismailia,ismailia_city_1,True,نجاره,نجاره,5,4.6,193,62.5,False,True,False,97.5,218.3,EGP,2024-07-17 12:20:49,2024-07-22 12:20:49
3595,user3595,Ahmed Hassan,01026002695,user3595@example.com,dakahlia,dakahlia_city_2,True,خدمات منزليه,خدمات منزليه,21,4.0,90,72.1,True,True,True,147.5,478.9,EGP,2025-01-07 14:49:58,2025-01-09 14:49:58
3546,user3546,Maha Omar,01044201583,user3546@example.com,minya,minya_city_3,True,كهرباء,كهرباء,24,2.8,53,75.5,True,True,False,0.0,0.0,EGP,2024-09-20 04:04:57,2024-09-22 04:04:57
221,user221,Youssef Ahmed,01075540707,user221@example.com,qena,qena_city_1,True,خدمات منزليه,خدمات منزليه,23,2.9,264,33.7,False,False,False,0.0,0.0,EGP,2025-07-01 02:04:45,2025-07-01 02:04:45
277,user277,Shaimaa Gamal,01080905413,user277@example.com,asyut,asyut_city_1,True,سباكه,سباكه,1,3.2,105,31.3,True,True,True,185.6,0.0,EGP,2025-01-09 12:10:45,2025-01-16 12:10:45
2766,user2766,Noha Mostafa,01011531126,user2766@example.com,menofia,menofia_city_3,True,نجاره,نجاره,3,4.1,136,99.2,False,True,False,147.2,125.4,EGP,2025-08-13 15:50:13,2025-08-31 15:50:13
108,user108,Amr Yasser,01033420607,,cairo,cairo_city_2,True,خدمات منزليه,خدمات منزليه,5,3.3,275,63.0,True,True,True,0.0,257.6,EGP,2024-08-12 18:21:31,2024-08-21 18:21:31
3611,user3611,Karim Shaker,01047680474,,menofia,menofia_city_3,True,سباكه,سباكه,8,3.0,214,65.3,True,True,True,0.0,56.3,EGP,2026-04-11 20:20:34,2026-04-30 20:20:34
1427,user1427,Hussein Rashad,01055957495,user1427@example.com,sharqia,sharqia_city_2,True,خدمات منزليه,خدمات منزليه,10,1.6,245,91.3,False,False,True,129.1,402.3,EGP,2025-06-07 15:04:35,2025-06-25 15:04:35
1410,user1410,Ibrahim Hamdy,01085839721,,qena,qena_city_1,True,كهرباء,كهرباء,7,4.7,175,89.6,True,False,False,60.6,257.2,EGP,2026-02-18 22:37:25,2026-02-28 22:37:25
2474,user2474,Hussein Youssef,01062245891,user2474@example.com,kafr_el_sheikh,kafr_el_sheikh_city_1,True,كهرباء,كهرباء,19,2.4,153,96.2,False,True,False,56.9,0.0,EGP,2025-11-08 04:42:09,2025-12-08 04:42:09
2267,user2267,Mostafa Fahmy,01019476055,user2267@example.com,menofia,menofia_city_2,True,نجاره,نجاره,11,4.7,14,66.8,False,False,False,134.0,0.0,EGP,2024-08-02 20:12:06,2024-08-16 20:12:06
2903,user2903,Youssef Mostafa,01049146431,user2903@example.com,sohag,sohag_city_1,True,نجاره,نجاره,18,2.3,51,53.8,True,True,False,161.5,317.9,EGP,2024-06-09 15:24:25,2024-06-26 15:24:25
3767,user3767,Hend Hamdy,01065053446,,dakahlia,dakahlia_city_2,True,خدمات منزليه,خدمات منزليه,22,1.5,183,47.6,True,True,True,195.2,475.7,EGP,2025-05-12 12:42:20,2025-06-06 12:42:20
2949,user2949,Rania Hatem,01011915171,user2949@example.com,giza,giza_city_3,True,خدمات منزليه,خدمات منزليه,18,1.9,107,39.1,True,True,False,34.3,100.4,EGP,2024-08-17 02:15:50,2024-08-30 02:15:50
3399,user3399,Mostafa Said,01081542220,user3399@example.com,damietta,damietta_city_1,True,سباكه,سباكه,4,4.9,276,69.8,True,False,False,66.0,239.6,EGP,2024-07-19 01:44:21,2024-08-10 01:44:21
237,user237,Youssef Ahmed,01046024950,,beni_suef,beni_suef_city_1,True,كهرباء,كهرباء,23,2.4,47,57.2,False,False,False,148.4,0.0,EGP,2025-08-14 10:43:07,2025-08-17 10:43:07
253,user253,Nadia Said,01025331969,user253@example.com,beni_suef,beni_suef_city_3,True,خدمات منزليه,خدمات منزليه,10,4.3,102,46.7,True,True,False,0.0,241.6,EGP,2025-05-01 20:33:07,2025-05-16 20:33:07
4899,user4899,Youssef Fahmy,01077474816,,suez,suez_city_3,True,نجاره,نجاره,17,4.8,160,41.5,True,True,False,68.4,462.3,EGP,2026-02-12 12:57:26,2026-03-06 12:57:26
245,user245,Emad Hatem,01032325574,user245@example.com,suez,suez_city_1,True,نجاره,نجاره,16,4.6,22,83.9,True,True,True,54.7,303.8,EGP,2024-06-18 21:35:15,2024-06-28 21:35:15
1462,user1462,Aya Mostafa,01079390232,,qena,qena_city_2,True,نجاره,نجاره,4,1.9,125,34.8,False,False,False,93.5,458.3,EGP,2025-05-22 06:28:03,2025-06-09 06:28:03
2997,user2997,Maha Ali,01091923368,,ismailia,ismailia_city_1,True,سباكه,سباكه,12,2.4,224,73.2,True,True,False,162.6,273.6,EGP,2024-12-31 23:48:37,2025-01-01 23:48:37
2153,user2153,Ibrahim Ibrahim,01048257465,user2153@example.com,luxor,luxor_city_2,True,نجاره,نجاره,8,4.7,264,89.9,True,False,False,118.8,0.0,EGP,2024-10-28 16:29:55,2024-11-16 16:29:55
3255,user3255,Ahmed Rashad,01078786418,user3255@example.com,asyut,asyut_city_1,True,خدمات منزليه,خدمات منزليه,11,2.7,191,55.2,True,False,False,0.0,497.8,EGP,2025-06-09 23:19:58,2025-06-17 23:19:58
3541,user3541,Samar Gamal,01086620081,user3541@example.com,aswan,aswan_city_2,True,خدمات منزليه,خدمات منزليه,14,4.7,215,51.0,True,True,False,67.9,50.2,EGP,2024-10-07 19:30:07,2024-10-16 19:30:07
1375,user1375,Khaled Youssef,01041542991,user1375@example.com,giza,giza_city_1,True,سباكه,سباكه,11,1.9,273,43.2,False,True,True,21.0,299.0,EGP,2024-08-05 08:16:35,2024-08-20 08:16:35
